category,price,quantity,payment_method,device_type,channel,order_year,order_month,order_day,order_dayofweek,order_hour,shipping_year,shipping_month,shipping_day,shipping_time,cluster
Home,433.87,1,Credit Card,Mobile,Paid Search,2025,1,28,1,14,2025,2,1,4,2
Home,93.51,2,Apple Pay,Desktop,Paid Search,2025,1,28,1,14,2025,2,2,5,2
Toys,176.97,1,Debit Card,Mobile,Organic,2025,1,28,1,14,2025,1,31,3,2
Books,355.61,1,Debit Card,Tablet,Paid Search,2025,1,28,1,14,2025,2,3,6,2
Beauty,161.53,1,Credit Card,Mobile,Organic,2025,1,28,1,14,2025,1,31,3,2
Home,210.51,6,Credit Card,Mobile,Social,2025,1,28,1,14,2025,2,1,4,2
Books,467.51,1,Apple Pay,Tablet,Social,2025,1,28,1,14,2025,2,3,6,2
Clothing,177.23,2,Google Pay,Tablet,Email,2025,1,28,1,14,2025,2,3,6,2
Toys,315.33,2,PayPal,Tablet,Email,2025,1,28,1,14,2025,1,30,2,2
Beauty,94.45,4,Google Pay,Desktop,Paid Search,2025,1,28,1,14,2025,2,1,4,2
Books,253.8,1,Apple Pay,Desktop,Paid Search,2025,1,28,1,14,2025,2,2,5,2
Beauty,110.96,2,Google Pay,Desktop,Email,2025,1,28,1,14,2025,1,31,3,2
Beauty,279.54,5,Debit Card,Desktop,Email,2025,1,28,1,14,2025,1,29,1,2
Beauty,18.51,3,Debit Card,Mobile,Email,2025,1,28,1,14,2025,1,31,3,2
Clothing,109.11,5,PayPal,Desktop,Organic,2025,1,28,1,14,2025,2,2,5,2
Books,267.37,1,Google Pay,Tablet,Social,2025,1,28,1,14,2025,1,30,2,2
Electronics,493.56,1,Google Pay,Tablet,Email,2025,1,28,1,14,2025,2,3,6,2
Toys,56.58,1,PayPal,Mobile,Paid Search,2025,1,28,1,14,2025,1,31,3,2
Electronics,492.98,3,Google Pay,Tablet,Paid Search,2025,1,28,1,14,2025,1,30,2,2
Home,185.17,1,Apple Pay,Mobile,Email,2025,1,28,1,14,2025,1,29,1,2
Clothing,118.45,1,Debit Card,Desktop,Organic,2025,1,28,1,14,2025,2,1,4,2
Books,28.52,1,Google Pay,Tablet,Email,2025,1,28,1,14,2025,1,29,1,2
Books,469.17,6,Apple Pay,Tablet,Paid Search,2025,1,28,1,14,2025,2,2,5,2
Clothing,30.19,1,Apple Pay,Mobile,Email,2025,1,28,1,14,2025,1,31,3,2
Clothing,312.01,1,Google Pay,Tablet,Organic,2025,1,28,1,14,2025,2,1,4,2
Clothing,263.75,4,Apple Pay,Mobile,Email,2025,1,28,1,14,2025,2,1,4,2
Clothing,304.47,2,Google Pay,Tablet,Social,2025,1,28,1,14,2025,2,3,6,2
Toys,369.98,5,Credit Card,Tablet,Email,2025,1,29,2,14,2025,2,4,6,2
Toys,330.66,4,Credit Card,Mobile,Paid Search,2025,1,29,2,14,2025,2,2,4,2
Home,17.33,1,Google Pay,Tablet,Social,2025,1,29,2,14,2025,2,4,6,2
Electronics,391.55,1,Debit Card,Tablet,Organic,2025,1,29,2,14,2025,1,31,2,2
Books,241.65,1,PayPal,Mobile,Email,2025,1,29,2,14,2025,2,4,6,2
Home,499.66,1,Apple Pay,Mobile,Social,2025,1,29,2,14,2025,2,3,5,2
Clothing,50.4,1,Debit Card,Desktop,Paid Search,2025,1,29,2,14,2025,1,30,1,2
Beauty,109.66,5,Apple Pay,Tablet,Email,2025,1,29,2,14,2025,2,2,4,2
Home,425.98,1,PayPal,Tablet,Social,2025,1,29,2,14,2025,2,4,6,2
Books,358.4,1,PayPal,Mobile,Organic,2025,1,29,2,14,2025,2,4,6,2
Toys,307.39,2,PayPal,Mobile,Social,2025,1,29,2,14,2025,2,4,6,2
Books,169.9,5,Apple Pay,Tablet,Organic,2025,1,29,2,14,2025,1,31,2,2
Books,486.47,1,PayPal,Desktop,Paid Search,2025,1,29,2,14,2025,1,30,1,2
Clothing,239.14,3,Google Pay,Mobile,Paid Search,2025,1,29,2,14,2025,2,4,6,2
Electronics,144.75,3,Google Pay,Tablet,Paid Search,2025,1,29,2,14,2025,1,31,2,2
Books,68.98,3,Debit Card,Desktop,Social,2025,1,29,2,14,2025,2,3,5,2
Electronics,131.73,5,Debit Card,Tablet,Social,2025,1,29,2,14,2025,2,4,6,2
Electronics,70.57,1,Credit Card,Desktop,Paid Search,2025,1,29,2,14,2025,2,5,7,2
Clothing,214.32,1,Credit Card,Desktop,Paid Search,2025,1,29,2,14,2025,2,3,5,2
Electronics,400.7,1,Debit Card,Desktop,Social,2025,1,29,2,14,2025,2,2,4,2
Home,337.51,1,Google Pay,Mobile,Paid Search,2025,1,29,2,14,2025,1,31,2,2
Electronics,228.55,3,Google Pay,Desktop,Email,2025,1,29,2,14,2025,2,5,7,2
Toys,47.53,3,Google Pay,Mobile,Organic,2025,1,29,2,14,2025,1,30,1,2
Books,345.97,2,PayPal,Mobile,Social,2025,1,29,2,14,2025,2,2,4,2
Clothing,326.97,4,Apple Pay,Desktop,Social,2025,1,29,2,14,2025,2,3,5,2
Electronics,282.64,1,Apple Pay,Tablet,Email,2025,1,29,2,14,2025,2,5,7,2
Clothing,474.3,2,Google Pay,Mobile,Social,2025,1,30,3,14,2025,2,3,4,2
Home,69.56,1,PayPal,Desktop,Social,2025,1,30,3,14,2025,2,6,7,2
Home,223.19,1,PayPal,Mobile,Organic,2025,1,30,3,14,2025,2,3,4,2
Electronics,459.09,2,Google Pay,Desktop,Organic,2025,1,30,3,14,2025,2,5,6,2
Clothing,242.56,1,PayPal,Tablet,Social,2025,1,30,3,14,2025,2,6,7,2
Home,186.4,1,PayPal,Tablet,Email,2025,1,30,3,14,2025,2,5,6,2
Books,396.52,2,Apple Pay,Mobile,Email,2025,1,30,3,14,2025,2,1,2,2
Clothing,398.22,1,Debit Card,Desktop,Paid Search,2025,1,30,3,14,2025,2,3,4,2
Electronics,371.66,1,Google Pay,Mobile,Email,2025,1,30,3,14,2025,2,4,5,2
Toys,178.36,2,Credit Card,Desktop,Social,2025,1,30,3,14,2025,2,1,2,2
Home,390.18,3,Google Pay,Mobile,Social,2025,1,30,3,14,2025,2,3,4,2
Beauty,206.44,3,PayPal,Tablet,Organic,2025,1,30,3,14,2025,1,31,1,2
Clothing,486.89,5,Apple Pay,Mobile,Social,2025,1,30,3,14,2025,2,5,6,2
Books,127.29,1,Google Pay,Tablet,Email,2025,1,30,3,14,2025,2,1,2,2
Electronics,404.9,3,Debit Card,Desktop,Paid Search,2025,1,30,3,14,2025,2,2,3,2
Electronics,376.59,3,Google Pay,Desktop,Organic,2025,1,30,3,14,2025,2,6,7,2
Electronics,182.86,6,Debit Card,Tablet,Social,2025,1,30,3,14,2025,2,2,3,2
Toys,194.87,3,Credit Card,Mobile,Email,2025,1,30,3,14,2025,2,1,2,2
Electronics,136.65,3,Google Pay,Desktop,Social,2025,1,30,3,14,2025,1,31,1,2
Books,75.51,3,PayPal,Mobile,Email,2025,1,30,3,14,2025,2,1,2,2
Beauty,262.58,1,Google Pay,Mobile,Paid Search,2025,1,30,3,14,2025,2,5,6,2
Electronics,226.47,1,Apple Pay,Mobile,Email,2025,1,30,3,14,2025,2,3,4,2
Electronics,91.07,1,PayPal,Mobile,Social,2025,1,30,3,14,2025,2,6,7,2
Home,13.89,1,Debit Card,Desktop,Email,2025,1,31,4,14,2025,2,6,6,2
Books,225.36,1,PayPal,Tablet,Email,2025,1,31,4,14,2025,2,4,4,2
Clothing,205.87,2,Google Pay,Desktop,Paid Search,2025,1,31,4,14,2025,2,4,4,2
Home,109.75,1,Debit Card,Mobile,Paid Search,2025,1,31,4,14,2025,2,6,6,2
Toys,285.92,1,Google Pay,Tablet,Email,2025,1,31,4,14,2025,2,4,4,2
Home,61.8,1,Debit Card,Desktop,Paid Search,2025,1,31,4,14,2025,2,2,2,2
Toys,258.4,5,Credit Card,Tablet,Paid Search,2025,1,31,4,14,2025,2,7,7,2
Home,488.3,1,PayPal,Desktop,Organic,2025,1,31,4,14,2025,2,5,5,2
Home,369.98,1,Apple Pay,Desktop,Organic,2025,1,31,4,14,2025,2,5,5,2
Toys,400.57,3,Debit Card,Desktop,Organic,2025,1,31,4,14,2025,2,7,7,2
Home,154.4,1,Google Pay,Mobile,Paid Search,2025,1,31,4,14,2025,2,7,7,2
Electronics,51.05,2,Credit Card,Mobile,Organic,2025,1,31,4,14,2025,2,4,4,2
Electronics,165.93,1,Apple Pay,Mobile,Email,2025,1,31,4,14,2025,2,5,5,2
Electronics,42.88,1,PayPal,Tablet,Paid Search,2025,1,31,4,14,2025,2,1,1,2
Home,286.41,2,PayPal,Desktop,Email,2025,1,31,4,14,2025,2,4,4,2
Books,391.03,1,Credit Card,Mobile,Social,2025,1,31,4,14,2025,2,3,3,2
Beauty,286.14,2,PayPal,Desktop,Social,2025,1,31,4,14,2025,2,7,7,2
Books,27.14,3,PayPal,Desktop,Organic,2025,1,31,4,14,2025,2,6,6,2
Books,400.75,1,Debit Card,Tablet,Email,2025,1,31,4,14,2025,2,2,2,2
Home,216.86,1,Apple Pay,Tablet,Email,2025,1,31,4,14,2025,2,2,2,2
Clothing,336.57,2,Google Pay,Mobile,Email,2025,1,31,4,14,2025,2,5,5,2
Books,178.61,1,Apple Pay,Desktop,Paid Search,2025,1,31,4,14,2025,2,7,7,2
Electronics,249.52,2,Apple Pay,Desktop,Paid Search,2025,1,31,4,14,2025,2,7,7,2
Electronics,223.87,1,Google Pay,Mobile,Paid Search,2025,2,1,5,14,2025,2,8,7,2
Beauty,478.31,1,Debit Card,Mobile,Email,2025,2,1,5,14,2025,2,4,3,2
Home,102.77,1,Apple Pay,Tablet,Paid Search,2025,2,1,5,14,2025,2,8,7,2
Books,126.23,3,Credit Card,Desktop,Social,2025,2,1,5,14,2025,2,6,5,2
Home,485.12,1,Google Pay,Tablet,Organic,2025,2,1,5,14,2025,2,3,2,2
Toys,455.3,2,PayPal,Desktop,Social,2025,2,1,5,14,2025,2,4,3,2
Books,454.18,1,Apple Pay,Tablet,Social,2025,2,1,5,14,2025,2,6,5,2
Clothing,58.78,2,Google Pay,Desktop,Organic,2025,2,1,5,14,2025,2,3,2,2
Home,139.56,2,Apple Pay,Mobile,Paid Search,2025,2,1,5,14,2025,2,8,7,2
Toys,26.56,1,Debit Card,Desktop,Social,2025,2,1,5,14,2025,2,3,2,2
Clothing,106.74,2,Debit Card,Tablet,Organic,2025,2,1,5,14,2025,2,4,3,2
Electronics,296.91,5,Credit Card,Mobile,Email,2025,2,1,5,14,2025,2,8,7,2
Clothing,420.37,4,Google Pay,Desktop,Email,2025,2,1,5,14,2025,2,5,4,2
Home,454.8,3,PayPal,Mobile,Paid Search,2025,2,1,5,14,2025,2,8,7,2
Beauty,255.86,5,Apple Pay,Mobile,Email,2025,2,1,5,14,2025,2,2,1,2
Toys,419.9,1,Apple Pay,Tablet,Paid Search,2025,2,1,5,14,2025,2,7,6,2
Home,206.0,4,PayPal,Mobile,Organic,2025,2,1,5,14,2025,2,4,3,2
Home,392.69,3,Apple Pay,Tablet,Social,2025,2,1,5,14,2025,2,6,5,2
Home,308.78,2,Google Pay,Desktop,Social,2025,2,1,5,14,2025,2,7,6,2
Toys,92.79,1,Credit Card,Desktop,Paid Search,2025,2,1,5,14,2025,2,7,6,2
Toys,76.67,2,Debit Card,Tablet,Email,2025,2,1,5,14,2025,2,2,1,2
Toys,483.63,3,Apple Pay,Mobile,Organic,2025,2,1,5,14,2025,2,5,4,2
Books,152.77,2,Apple Pay,Desktop,Paid Search,2025,2,1,5,14,2025,2,2,1,2
Clothing,147.74,2,Credit Card,Mobile,Social,2025,2,1,5,14,2025,2,2,1,2
Clothing,438.05,2,Debit Card,Desktop,Paid Search,2025,2,1,5,14,2025,2,4,3,2
Electronics,43.59,3,Apple Pay,Desktop,Email,2025,2,1,5,14,2025,2,6,5,2
Books,135.75,1,Debit Card,Desktop,Organic,2025,2,1,5,14,2025,2,7,6,2
Home,209.02,4,Credit Card,Tablet,Social,2025,2,2,6,14,2025,2,3,1,2
Home,139.27,4,PayPal,Desktop,Social,2025,2,2,6,14,2025,2,6,4,2
Home,10.46,2,Google Pay,Desktop,Organic,2025,2,2,6,14,2025,2,6,4,2
Electronics,135.75,1,Credit Card,Tablet,Email,2025,2,2,6,14,2025,2,5,3,2
Clothing,396.17,2,Google Pay,Desktop,Email,2025,2,2,6,14,2025,2,9,7,2
Toys,416.96,1,Debit Card,Tablet,Email,2025,2,2,6,14,2025,2,3,1,2
Beauty,127.42,2,Debit Card,Mobile,Email,2025,2,2,6,14,2025,2,8,6,2
Beauty,169.03,1,Credit Card,Mobile,Social,2025,2,2,6,14,2025,2,7,5,2
Beauty,220.75,1,Apple Pay,Desktop,Social,2025,2,2,6,14,2025,2,6,4,2
Electronics,182.97,2,Google Pay,Desktop,Paid Search,2025,2,2,6,14,2025,2,8,6,2
Toys,426.16,1,Debit Card,Tablet,Paid Search,2025,2,2,6,14,2025,2,3,1,2
Toys,85.52,6,Google Pay,Tablet,Paid Search,2025,2,2,6,14,2025,2,3,1,2
Books,175.33,1,PayPal,Mobile,Organic,2025,2,2,6,14,2025,2,3,1,2
Toys,215.37,1,Google Pay,Desktop,Organic,2025,2,2,6,14,2025,2,7,5,2
Toys,166.08,1,Credit Card,Tablet,Social,2025,2,2,6,14,2025,2,3,1,2
Books,181.54,1,Google Pay,Mobile,Email,2025,2,2,6,14,2025,2,9,7,2
Electronics,437.41,2,Credit Card,Desktop,Social,2025,2,2,6,14,2025,2,6,4,2
Clothing,179.66,3,Debit Card,Tablet,Email,2025,2,2,6,14,2025,2,5,3,2
Electronics,343.18,1,Debit Card,Tablet,Paid Search,2025,2,2,6,14,2025,2,8,6,2
Clothing,130.8,2,PayPal,Tablet,Paid Search,2025,2,2,6,14,2025,2,8,6,2
Electronics,473.89,1,Google Pay,Tablet,Paid Search,2025,2,2,6,14,2025,2,4,2,2
Toys,304.18,6,Apple Pay,Tablet,Email,2025,2,3,0,14,2025,2,8,5,2
Electronics,184.04,4,PayPal,Desktop,Social,2025,2,3,0,14,2025,2,6,3,2
Toys,400.86,2,PayPal,Mobile,Email,2025,2,3,0,14,2025,2,10,7,2
Beauty,456.23,1,Google Pay,Tablet,Social,2025,2,3,0,14,2025,2,9,6,2
Electronics,190.22,2,Credit Card,Desktop,Paid Search,2025,2,3,0,14,2025,2,6,3,2
Beauty,391.78,1,PayPal,Desktop,Social,2025,2,3,0,14,2025,2,4,1,2
Clothing,172.29,1,Apple Pay,Tablet,Organic,2025,2,3,0,14,2025,2,7,4,2
Home,474.91,2,PayPal,Mobile,Paid Search,2025,2,3,0,14,2025,2,10,7,2
Electronics,55.24,1,Apple Pay,Tablet,Social,2025,2,3,0,14,2025,2,5,2,2
Toys,462.46,3,PayPal,Tablet,Email,2025,2,3,0,14,2025,2,7,4,2
Books,201.94,1,Debit Card,Desktop,Organic,2025,2,3,0,14,2025,2,8,5,2
Beauty,25.52,2,PayPal,Tablet,Email,2025,2,3,0,14,2025,2,6,3,2
Clothing,379.08,1,Debit Card,Tablet,Paid Search,2025,2,3,0,14,2025,2,5,2,2
Home,428.72,3,Apple Pay,Mobile,Paid Search,2025,2,3,0,14,2025,2,9,6,2
Clothing,388.17,1,Google Pay,Mobile,Email,2025,2,3,0,14,2025,2,5,2,2
Books,57.24,1,Credit Card,Desktop,Paid Search,2025,2,3,0,14,2025,2,8,5,2
Toys,174.49,1,Google Pay,Desktop,Social,2025,2,3,0,14,2025,2,8,5,2
Beauty,462.95,2,PayPal,Desktop,Paid Search,2025,2,3,0,14,2025,2,10,7,2
Home,23.91,3,PayPal,Mobile,Organic,2025,2,3,0,14,2025,2,10,7,2
Books,59.96,1,Apple Pay,Desktop,Social,2025,2,3,0,14,2025,2,9,6,2
Clothing,311.78,3,Apple Pay,Tablet,Paid Search,2025,2,3,0,14,2025,2,6,3,2
Beauty,484.94,2,Debit Card,Desktop,Social,2025,2,3,0,14,2025,2,4,1,2
Books,466.94,2,Apple Pay,Mobile,Organic,2025,2,3,0,14,2025,2,5,2,2
Books,471.58,1,PayPal,Desktop,Email,2025,2,3,0,14,2025,2,4,1,2
Books,258.13,4,Apple Pay,Mobile,Organic,2025,2,3,0,14,2025,2,5,2,2
Clothing,178.21,1,Debit Card,Desktop,Email,2025,2,3,0,14,2025,2,8,5,2
Beauty,75.24,4,Apple Pay,Tablet,Email,2025,2,4,1,14,2025,2,5,1,2
Books,364.35,3,Apple Pay,Desktop,Email,2025,2,4,1,14,2025,2,8,4,2
Home,106.99,4,Apple Pay,Tablet,Organic,2025,2,4,1,14,2025,2,6,2,2
Clothing,114.92,1,Apple Pay,Mobile,Organic,2025,2,4,1,14,2025,2,8,4,2
Books,53.92,2,Credit Card,Tablet,Social,2025,2,4,1,14,2025,2,11,7,2
Clothing,80.88,2,PayPal,Tablet,Organic,2025,2,4,1,14,2025,2,10,6,2
Beauty,488.45,2,PayPal,Mobile,Social,2025,2,4,1,14,2025,2,9,5,2
Clothing,498.39,4,Google Pay,Tablet,Social,2025,2,4,1,14,2025,2,8,4,2
Clothing,299.34,2,Google Pay,Tablet,Email,2025,2,4,1,14,2025,2,10,6,2
Electronics,155.02,1,Apple Pay,Desktop,Social,2025,2,4,1,14,2025,2,8,4,2
Books,358.69,1,Credit Card,Tablet,Organic,2025,2,4,1,14,2025,2,9,5,2
Electronics,365.86,2,PayPal,Tablet,Organic,2025,2,4,1,14,2025,2,10,6,2
Beauty,199.38,4,Google Pay,Tablet,Social,2025,2,4,1,14,2025,2,11,7,2
Clothing,276.66,2,Debit Card,Desktop,Paid Search,2025,2,4,1,14,2025,2,9,5,2
Clothing,224.94,2,Apple Pay,Mobile,Organic,2025,2,4,1,14,2025,2,5,1,2
Home,132.59,3,PayPal,Desktop,Organic,2025,2,4,1,14,2025,2,8,4,2
Books,235.78,1,Apple Pay,Desktop,Paid Search,2025,2,4,1,14,2025,2,10,6,2
Toys,372.73,2,Credit Card,Desktop,Social,2025,2,4,1,14,2025,2,6,2,2
Beauty,447.34,2,Debit Card,Mobile,Organic,2025,2,4,1,14,2025,2,6,2,2
Toys,393.71,1,Google Pay,Desktop,Paid Search,2025,2,5,2,14,2025,2,7,2,2
Books,247.91,1,Google Pay,Mobile,Organic,2025,2,5,2,14,2025,2,10,5,2
Home,262.5,2,Google Pay,Mobile,Email,2025,2,5,2,14,2025,2,12,7,2
Electronics,291.97,1,Credit Card,Mobile,Social,2025,2,5,2,14,2025,2,10,5,2
Clothing,26.43,4,Credit Card,Desktop,Paid Search,2025,2,5,2,14,2025,2,6,1,2
Books,491.22,2,Credit Card,Mobile,Social,2025,2,5,2,14,2025,2,6,1,2
Electronics,50.69,2,Credit Card,Tablet,Social,2025,2,5,2,14,2025,2,8,3,2
Electronics,284.86,2,Credit Card,Mobile,Paid Search,2025,2,5,2,14,2025,2,6,1,2
Toys,138.75,1,Apple Pay,Tablet,Paid Search,2025,2,5,2,14,2025,2,9,4,2
Beauty,449.96,2,Credit Card,Desktop,Paid Search,2025,2,5,2,14,2025,2,6,1,2
Books,102.79,4,PayPal,Mobile,Organic,2025,2,5,2,14,2025,2,11,6,2
Books,239.94,1,Credit Card,Desktop,Organic,2025,2,5,2,14,2025,2,11,6,2
Home,199.56,2,Google Pay,Tablet,Organic,2025,2,5,2,14,2025,2,8,3,2
Electronics,167.34,1,Google Pay,Mobile,Organic,2025,2,5,2,14,2025,2,10,5,2
Toys,316.6,1,Debit Card,Desktop,Social,2025,2,5,2,14,2025,2,8,3,2
Toys,396.44,1,Google Pay,Desktop,Paid Search,2025,2,5,2,14,2025,2,6,1,2
Electronics,412.89,1,PayPal,Tablet,Email,2025,2,5,2,14,2025,2,11,6,2
Home,327.52,2,PayPal,Mobile,Email,2025,2,6,3,14,2025,2,12,6,2
Electronics,432.58,3,PayPal,Mobile,Social,2025,2,6,3,14,2025,2,11,5,2
Home,74.97,6,Credit Card,Tablet,Paid Search,2025,2,6,3,14,2025,2,7,1,2
Electronics,46.51,2,Debit Card,Tablet,Paid Search,2025,2,6,3,14,2025,2,8,2,2
Electronics,303.34,5,Google Pay,Tablet,Email,2025,2,6,3,14,2025,2,8,2,2
Electronics,475.94,1,Apple Pay,Desktop,Social,2025,2,6,3,14,2025,2,13,7,2
Toys,276.28,3,Credit Card,Mobile,Social,2025,2,6,3,14,2025,2,13,7,2
Home,293.63,3,Debit Card,Desktop,Email,2025,2,6,3,14,2025,2,8,2,2
Electronics,369.31,2,Apple Pay,Mobile,Paid Search,2025,2,6,3,14,2025,2,11,5,2
Home,127.71,1,Apple Pay,Mobile,Organic,2025,2,6,3,14,2025,2,12,6,2
Clothing,200.63,2,PayPal,Tablet,Paid Search,2025,2,6,3,14,2025,2,12,6,2
Electronics,492.39,3,Debit Card,Tablet,Email,2025,2,6,3,14,2025,2,7,1,2
Home,348.64,1,Google Pay,Desktop,Email,2025,2,6,3,14,2025,2,8,2,2
Books,457.6,1,PayPal,Desktop,Social,2025,2,6,3,14,2025,2,12,6,2
Clothing,277.33,1,Credit Card,Desktop,Social,2025,2,6,3,14,2025,2,9,3,2
Electronics,170.32,1,Apple Pay,Mobile,Organic,2025,2,6,3,14,2025,2,13,7,2
Clothing,45.57,1,Debit Card,Tablet,Paid Search,2025,2,6,3,14,2025,2,12,6,2
Electronics,350.85,6,Credit Card,Mobile,Email,2025,2,6,3,14,2025,2,9,3,2
Beauty,447.44,1,Credit Card,Desktop,Organic,2025,2,6,3,14,2025,2,13,7,2
Beauty,470.18,1,Apple Pay,Tablet,Email,2025,2,6,3,14,2025,2,9,3,2
Electronics,292.02,2,Apple Pay,Desktop,Paid Search,2025,2,6,3,14,2025,2,11,5,2
Beauty,102.37,2,Debit Card,Mobile,Paid Search,2025,2,6,3,14,2025,2,13,7,2
Home,145.09,2,Google Pay,Desktop,Organic,2025,2,6,3,14,2025,2,9,3,2
Beauty,440.66,1,PayPal,Tablet,Social,2025,2,6,3,14,2025,2,11,5,2
Toys,432.97,1,Google Pay,Tablet,Paid Search,2025,2,6,3,14,2025,2,13,7,2
Home,115.57,2,Google Pay,Tablet,Social,2025,2,6,3,14,2025,2,9,3,2
Books,475.37,4,PayPal,Mobile,Paid Search,2025,2,6,3,14,2025,2,13,7,2
Electronics,339.05,2,Google Pay,Desktop,Social,2025,2,6,3,14,2025,2,12,6,2
Toys,100.79,2,Google Pay,Tablet,Paid Search,2025,2,6,3,14,2025,2,11,5,2
Clothing,54.15,5,Debit Card,Desktop,Social,2025,2,6,3,14,2025,2,8,2,2
Electronics,243.84,3,Debit Card,Tablet,Email,2025,2,6,3,14,2025,2,11,5,2
Beauty,366.02,2,Credit Card,Desktop,Organic,2025,2,6,3,14,2025,2,9,3,2
Home,130.37,3,Credit Card,Tablet,Organic,2025,2,6,3,14,2025,2,9,3,2
Home,316.92,3,Google Pay,Desktop,Social,2025,2,6,3,14,2025,2,10,4,2
Clothing,464.41,1,Credit Card,Mobile,Paid Search,2025,2,6,3,14,2025,2,10,4,2
Beauty,473.35,2,Apple Pay,Mobile,Social,2025,2,6,3,14,2025,2,12,6,2
Books,92.84,3,Apple Pay,Tablet,Organic,2025,2,6,3,14,2025,2,8,2,2
Beauty,274.59,4,Apple Pay,Mobile,Social,2025,2,7,4,14,2025,2,14,7,2
Home,329.81,3,Google Pay,Desktop,Email,2025,2,7,4,14,2025,2,10,3,2
Clothing,317.86,2,PayPal,Tablet,Email,2025,2,7,4,14,2025,2,11,4,2
Books,361.75,2,Credit Card,Desktop,Email,2025,2,7,4,14,2025,2,10,3,2
Books,218.95,3,Credit Card,Tablet,Social,2025,2,7,4,14,2025,2,12,5,2
Electronics,254.01,3,PayPal,Tablet,Email,2025,2,7,4,14,2025,2,14,7,2
Clothing,429.31,2,Google Pay,Desktop,Paid Search,2025,2,7,4,14,2025,2,8,1,2
Clothing,190.24,6,Google Pay,Desktop,Social,2025,2,7,4,14,2025,2,14,7,2
Beauty,23.53,2,Debit Card,Tablet,Social,2025,2,7,4,14,2025,2,9,2,2
Home,125.69,3,Debit Card,Mobile,Organic,2025,2,7,4,14,2025,2,8,1,2
Books,93.6,1,Credit Card,Mobile,Email,2025,2,7,4,14,2025,2,11,4,2
Toys,16.83,2,Credit Card,Mobile,Social,2025,2,7,4,14,2025,2,14,7,2
Toys,289.85,2,Apple Pay,Tablet,Paid Search,2025,2,7,4,14,2025,2,12,5,2
Clothing,26.47,2,Debit Card,Mobile,Organic,2025,2,7,4,14,2025,2,14,7,2
Home,162.1,3,Debit Card,Mobile,Organic,2025,2,7,4,14,2025,2,13,6,2
Toys,204.11,4,Apple Pay,Desktop,Organic,2025,2,7,4,14,2025,2,8,1,2
Toys,256.47,1,Credit Card,Mobile,Social,2025,2,7,4,14,2025,2,8,1,2
Home,35.82,2,Apple Pay,Mobile,Email,2025,2,8,5,14,2025,2,11,3,2
Home,447.5,1,Apple Pay,Tablet,Social,2025,2,8,5,14,2025,2,12,4,2
Clothing,417.11,1,Apple Pay,Tablet,Social,2025,2,8,5,14,2025,2,14,6,2
Home,155.8,2,Apple Pay,Desktop,Email,2025,2,8,5,14,2025,2,10,2,2
Beauty,428.76,1,PayPal,Desktop,Social,2025,2,8,5,14,2025,2,14,6,2
Beauty,85.95,2,PayPal,Tablet,Social,2025,2,8,5,14,2025,2,11,3,2
Beauty,329.21,1,Apple Pay,Tablet,Social,2025,2,8,5,14,2025,2,12,4,2
Home,477.38,3,Credit Card,Desktop,Organic,2025,2,8,5,14,2025,2,15,7,2
Electronics,251.53,1,Apple Pay,Tablet,Organic,2025,2,8,5,14,2025,2,10,2,2
Books,84.75,1,Debit Card,Desktop,Paid Search,2025,2,8,5,14,2025,2,13,5,2
Electronics,318.48,3,Debit Card,Desktop,Social,2025,2,8,5,14,2025,2,15,7,2
Toys,400.34,3,Credit Card,Mobile,Paid Search,2025,2,8,5,14,2025,2,12,4,2
Clothing,365.42,2,Apple Pay,Desktop,Social,2025,2,8,5,14,2025,2,9,1,2
Beauty,498.93,3,Debit Card,Mobile,Social,2025,2,8,5,14,2025,2,15,7,2
Home,316.64,2,Credit Card,Desktop,Organic,2025,2,8,5,14,2025,2,14,6,2
Beauty,268.17,2,PayPal,Desktop,Paid Search,2025,2,8,5,14,2025,2,11,3,2
Electronics,38.51,1,Debit Card,Mobile,Paid Search,2025,2,8,5,14,2025,2,15,7,2
Toys,5.58,1,Debit Card,Mobile,Organic,2025,2,8,5,14,2025,2,9,1,2
Books,38.11,1,PayPal,Tablet,Social,2025,2,8,5,14,2025,2,14,6,2
Clothing,350.24,3,PayPal,Desktop,Organic,2025,2,8,5,14,2025,2,10,2,2
Toys,286.74,1,Google Pay,Mobile,Email,2025,2,8,5,14,2025,2,12,4,2
Clothing,432.99,2,PayPal,Desktop,Organic,2025,2,8,5,14,2025,2,14,6,2
Home,352.37,4,Google Pay,Mobile,Email,2025,2,8,5,14,2025,2,13,5,2
Electronics,78.54,1,Google Pay,Tablet,Paid Search,2025,2,8,5,14,2025,2,13,5,2
Home,268.67,1,PayPal,Tablet,Organic,2025,2,8,5,14,2025,2,11,3,2
Clothing,374.73,1,PayPal,Desktop,Paid Search,2025,2,8,5,14,2025,2,14,6,2
Home,240.34,1,Google Pay,Mobile,Social,2025,2,8,5,14,2025,2,13,5,2
Books,296.16,1,Debit Card,Desktop,Paid Search,2025,2,8,5,14,2025,2,10,2,2
Clothing,276.24,1,Debit Card,Tablet,Email,2025,2,8,5,14,2025,2,13,5,2
Electronics,372.83,4,Apple Pay,Desktop,Social,2025,2,8,5,14,2025,2,9,1,2
Toys,127.76,1,Credit Card,Desktop,Email,2025,2,9,6,14,2025,2,12,3,2
Toys,36.08,4,Google Pay,Desktop,Email,2025,2,9,6,14,2025,2,12,3,2
